HGNC ID	Approved symbol	NCBI Gene ID	Ensembl gene ID	pmid_count
HGNC:5928	IGLV7-35	28777	ENSG00000253631	2
HGNC:5927	IGLV6-57	28778	ENSG00000211640	12
HGNC:5926	IGLV5-52	28779	ENSG00000211643	3
HGNC:5925	IGLV5-48	28780	ENSG00000211647	2
HGNC:5924	IGLV5-45	28781	ENSG00000211650	6
HGNC:5923	IGLV5-39	28782		4
HGNC:5922	IGLV5-37	28783	ENSG00000211654	6
HGNC:5921	IGLV4-69	28784	ENSG00000211637	6
HGNC:5920	IGLV4-60	28785	ENSG00000211639	6
HGNC:5919	IGLV4-3	28786	ENSG00000211672	6
HGNC:5914	IGLV3-32	28787	ENSG00000211657	2
HGNC:5913	IGLV3-31	28788	ENSG00000253920	2
HGNC:5912	IGLV3-30	28789	ENSG00000253329	2
HGNC:5911	IGLV3-29	28790	ENSG00000253338	2
HGNC:5910	IGLV3-27	28791	ENSG00000211658	6
HGNC:5909	IGLV3-26	28792	ENSG00000253913	2
HGNC:5908	IGLV3-25	28793	ENSG00000211659	11
HGNC:5907	IGLV3-24	28794	ENSG00000253822	2
HGNC:5906	IGLV3-22	28795	ENSG00000211661	6
HGNC:5905	IGLV3-21	28796	ENSG00000211662	11
HGNC:5903	IGLV3-19	28797	ENSG00000211663	6
HGNC:5902	IGLV3-17	28798	ENSG00000253152	2
HGNC:5901	IGLV3-16	28799	ENSG00000211665	6
HGNC:5900	IGLV3-15	28800	ENSG00000253786	1
HGNC:5899	IGLV3-13	28801	ENSG00000253590	3
HGNC:5898	IGLV3-12	28802	ENSG00000211667	6
HGNC:5897	IGLV3-10	28803	ENSG00000211669	3
HGNC:5918	IGLV3-9	28804	ENSG00000211670	3
HGNC:5917	IGLV3-7	28805	ENSG00000254077	2
HGNC:5916	IGLV3-6	28806	ENSG00000253448	2
HGNC:5915	IGLV3-4	28807	ENSG00000226420	1
HGNC:5904	IGLV3-2	28808	ENSG00000253963	2
HGNC:5896	IGLV3-1	28809	ENSG00000211673	5
HGNC:5893	IGLV2-34	28810	ENSG00000253120	2
HGNC:5892	IGLV2-33	28811	ENSG00000211656	5
HGNC:5891	IGLV2-28	28812	ENSG00000253451	2
HGNC:5890	IGLV2-23	28813	ENSG00000211660	7
HGNC:5889	IGLV2-18	28814	ENSG00000211664	6
HGNC:5888	IGLV2-14	28815	ENSG00000211666	15
HGNC:5887	IGLV2-11	28816	ENSG00000211668	13
HGNC:5895	IGLV2-8	28817	ENSG00000278196	5
HGNC:5894	IGLV2-5	28818	ENSG00000253234	8
HGNC:5883	IGLV1-62	28819	ENSG00000253823	1
HGNC:5882	IGLV1-51	28820	ENSG00000211644	8
HGNC:5881	IGLV1-50	28821	ENSG00000211645	2
HGNC:5880	IGLV1-47	28822	ENSG00000211648	7
HGNC:5879	IGLV1-44	28823	ENSG00000211651	10
HGNC:5878	IGLV1-41	28824	ENSG00000253818	5
HGNC:5877	IGLV1-40	28825	ENSG00000211653	7
HGNC:5876	IGLV1-36	28826	ENSG00000211655	6
HGNC:5869	IGLJ7	28827	ENSG00000211684	2
HGNC:5868	IGLJ6	28828	ENSG00000211682	2
HGNC:5867	IGLJ5	28829	ENSG00000211681	2
HGNC:5866	IGLJ4	28830	ENSG00000211680	2
HGNC:5865	IGLJ3	28831	ENSG00000211678	6
HGNC:5864	IGLJ2	28832	ENSG00000211676	2
HGNC:5863	IGLJ1	28833	ENSG00000211674	3
HGNC:5861	IGLC7	28834	ENSG00000211685	10
HGNC:5813	IGKV2OR22-4	28847	ENSG00000253691	2
HGNC:5773	IGKV1OR22-5	28850	ENSG00000230481	1
HGNC:5832	IGKV3OR2-5	28854	ENSG00000270252	1
HGNC:5806	IGKV2OR2-10	28855	ENSG00000276050	1
HGNC:5809	IGKV2OR2-4	28858		1
HGNC:5808	IGKV2OR2-2	28859	ENSG00000271402	1
HGNC:5805	IGKV2OR2-1	28861	ENSG00000270748	2
HGNC:5767	IGKV1OR2-108	28862	ENSG00000231292	1
HGNC:5768	IGKV1OR2-11	28863	ENSG00000270187	1
HGNC:5771	IGKV1OR2-9	28864	ENSG00000271351	1
HGNC:5770	IGKV1OR2-6	28865	ENSG00000271569	1
HGNC:5769	IGKV1OR2-3	28866	ENSG00000204670	1
HGNC:5766	IGKV1OR2-0	28867		1
HGNC:5838	IGKV6D-41	28869	ENSG00000211626	2
HGNC:5837	IGKV6D-21	28870	ENSG00000225523	3
HGNC:5828	IGKV3D-34	28871	ENSG00000253501	1
HGNC:5827	IGKV3D-31	28872	ENSG00000253999	1
HGNC:5826	IGKV3D-25	28873	ENSG00000254097	2
HGNC:5825	IGKV3D-20	28874	ENSG00000211625	6
HGNC:5824	IGKV3D-15	28875	ENSG00000224041	4
HGNC:5823	IGKV3D-11	28876	ENSG00000211632	10
HGNC:5829	IGKV3D-7	28877	ENSG00000228325	3
HGNC:5804	IGKV2D-40	28878	ENSG00000251039	4
HGNC:5803	IGKV2D-38	28879	ENSG00000254009	2
HGNC:5802	IGKV2D-36	28880	ENSG00000253127	2
HGNC:5801	IGKV2D-30	28881	ENSG00000239571	3
HGNC:5800	IGKV2D-29	28882	ENSG00000243264	5
HGNC:5799	IGKV2D-28	28883	ENSG00000242534	10
HGNC:5798	IGKV2D-26	28884	ENSG00000211623	4
HGNC:5797	IGKV2D-24	28885	ENSG00000241566	3
HGNC:5796	IGKV2D-23	28886	ENSG00000254345	3
HGNC:5795	IGKV2D-19	28887	ENSG00000253765	2
HGNC:5794	IGKV2D-18	28888	ENSG00000254220	2
HGNC:5793	IGKV2D-14	28889	ENSG00000254292	2
HGNC:5792	IGKV2D-10	28890	ENSG00000253906	3
HGNC:5758	IGKV1D-43	28891	ENSG00000242580	3
HGNC:5757	IGKV1D-42	28892	ENSG00000211633	2
HGNC:5756	IGKV1D-39	28893	ENSG00000251546	5
HGNC:5755	IGKV1D-37	28894	ENSG00000250036	2
HGNC:5754	IGKV1D-35	28895	ENSG00000232747	1
HGNC:5753	IGKV1D-33	28896	ENSG00000239975	21
HGNC:5752	IGKV1D-32	28897	ENSG00000253191	1
HGNC:5751	IGKV1D-27	28898	ENSG00000224607	3
HGNC:5750	IGKV1D-22	28899	ENSG00000253365	2
HGNC:5749	IGKV1D-17	28900	ENSG00000242766	5
HGNC:5748	IGKV1D-16	28901	ENSG00000241244	2
HGNC:5747	IGKV1D-13	28902	ENSG00000276566	4
HGNC:5746	IGKV1D-12	28903	ENSG00000278857	8
HGNC:5759	IGKV1D-8	28904	ENSG00000239819	4
HGNC:5839	IGKV7-3	28905	ENSG00000197794	2
HGNC:5836	IGKV6-21	28906	ENSG00000211611	2
HGNC:5835	IGKV5-2	28907	ENSG00000211599	2
HGNC:5834	IGKV4-1	28908	ENSG00000211598	12
HGNC:5820	IGKV3-34	28909	ENSG00000253860	1
HGNC:5819	IGKV3-31	28910	ENSG00000253158	1
HGNC:5818	IGKV3-25	28911	ENSG00000253202	1
HGNC:5817	IGKV3-20	28912	ENSG00000239951	23
HGNC:5816	IGKV3-15	28913	ENSG00000244437	6
HGNC:5815	IGKV3-11	28914	ENSG00000241351	2
HGNC:5821	IGKV3-7	28915	ENSG00000243063	2
HGNC:5789	IGKV2-40	28916	ENSG00000273962	11
HGNC:5787	IGKV2-38	28917	ENSG00000253592	1
HGNC:5786	IGKV2-36	28918	ENSG00000253487	1
HGNC:5785	IGKV2-30	28919	ENSG00000243238	9
HGNC:5784	IGKV2-29	28920	ENSG00000253998	12
HGNC:5783	IGKV2-28	28921	ENSG00000244116	2
HGNC:5782	IGKV2-26	28922	ENSG00000254098	5
HGNC:5781	IGKV2-24	28923	ENSG00000241294	6
HGNC:5780	IGKV2-23	28924	ENSG00000253625	1
HGNC:5779	IGKV2-19	28925	ENSG00000253732	1
HGNC:5778	IGKV2-18	28926	ENSG00000254157	2
HGNC:5777	IGKV2-14	28927	ENSG00000253265	1
HGNC:5776	IGKV2-10	28928	ENSG00000253278	1
HGNC:5788	IGKV2-4	28929	ENSG00000253435	1
HGNC:5740	IGKV1-39	28930	ENSG00000242371	12
HGNC:5739	IGKV1-37	28931	ENSG00000239862	1
HGNC:5738	IGKV1-35	28932	ENSG00000253461	1
HGNC:5737	IGKV1-33	28933	ENSG00000242076	2
HGNC:5736	IGKV1-32	28934	ENSG00000253870	1
HGNC:5735	IGKV1-27	28935	ENSG00000244575	3
HGNC:5734	IGKV1-22	28936	ENSG00000253578	1
HGNC:5733	IGKV1-17	28937	ENSG00000240382	7
HGNC:5732	IGKV1-16	28938	ENSG00000240864	4
HGNC:5731	IGKV1-13	28939	ENSG00000253497	2
HGNC:5730	IGKV1-12	28940	ENSG00000243290	6
HGNC:5744	IGKV1-9	28941	ENSG00000241755	2
HGNC:5743	IGKV1-8	28942	ENSG00000240671	2
HGNC:5742	IGKV1-6	28943	ENSG00000239855	2
HGNC:5723	IGKJ5	28946	ENSG00000211593	3
HGNC:5722	IGKJ4	28947	ENSG00000211594	3
HGNC:5721	IGKJ3	28948	ENSG00000211595	3
HGNC:5720	IGKJ2	28949	ENSG00000211596	3
HGNC:5719	IGKJ1	28950	ENSG00000211597	3
HGNC:30809	TRIB2	28951	ENSG00000071575	69
HGNC:28909	CCDC22	28952	ENSG00000101997	33
HGNC:15922	REM1	28954	ENSG00000088320	12
HGNC:13267	DEXI	28955	ENSG00000182108	12
HGNC:29796	LAMTOR2	28956	ENSG00000116586	27
HGNC:14513	MRPS28	28957	ENSG00000147586	45
HGNC:24990	COA3	28958	ENSG00000183978	22
HGNC:29596	TMEM176B	28959	ENSG00000106565	11
HGNC:29812	DCPS	28960	ENSG00000110063	41
HGNC:21652	OSTM1	28962	ENSG00000081087	30
HGNC:4272	GIT1	28964	ENSG00000108262	96
HGNC:11000	SLC27A6	28965	ENSG00000113396	17
HGNC:21533	SNX24	28966	ENSG00000064652	17
HGNC:13622	SLC6A16	28968	ENSG00000063127	5
HGNC:18808	BZW2	28969	ENSG00000136261	42
HGNC:30204	C11orf54	28970	ENSG00000182919	18
HGNC:30205	AAMDC	28971	ENSG00000087884	16
HGNC:23401	SPCS1	28972	ENSG00000114902	18
HGNC:14516	MRPS18B	28973	ENSG00000204568	53
HGNC:24991	C19orf53	28974	ENSG00000104979	12
HGNC:21497	ACAD9	28976	ENSG00000177646	47
HGNC:14493	MRPL42	28977	ENSG00000198015	31
HGNC:21076	TMEM14A	28978	ENSG00000096092	14
HGNC:14313	IFT81	28981	ENSG00000122970	26
HGNC:24682	FLVCR1	28982	ENSG00000162769	46
HGNC:24465	TMPRSS11E	28983	ENSG00000087128	13
HGNC:20369	RGCC	28984	ENSG00000102760	43
HGNC:23357	MCTS1	28985	ENSG00000232119	43
HGNC:24092	MAGEH1	28986	ENSG00000187601	22
HGNC:29540	NOB1	28987	ENSG00000141101	70
HGNC:2696	DBNL	28988	ENSG00000136279	61
HGNC:23373	NTMT1	28989	ENSG00000148335	32
HGNC:25021	ASTE1	28990	ENSG00000034533	8
HGNC:17902	COMMD5	28991	ENSG00000170619	18
HGNC:29598	MACROD1	28992	ENSG00000133315	32
HGNC:14402	HIPK2	28996	ENSG00000064393	170
HGNC:14278	MRPL13	28998	ENSG00000172172	39
HGNC:14536	KLF15	28999	ENSG00000163884	53
HGNC:17466	SLC43A3	29015	ENSG00000134802	11
HGNC:30119	FOXN3-AS2	29018	ENSG00000259073	3
HGNC:30123	ATAD2	29028	ENSG00000156802	57
HGNC:30102	CPS1-IT1	29034	ENSG00000280837	4
HGNC:30103	C16orf72	29035	ENSG00000182831	11
HGNC:30114	FAM156A	29057	ENSG00000268350	13
HGNC:15876	TMEM230	29058	ENSG00000089063	38
HGNC:24997	WDR91	29062	ENSG00000105875	21
HGNC:22917	ZCCHC4	29063	ENSG00000168228	8
HGNC:24998	ASAP1-IT1	29065		4
HGNC:30959	ZC3H7A	29066	ENSG00000122299	23
HGNC:25001	ZBTB44	29068		13
HGNC:25002	CCDC113	29070	ENSG00000103021	15
HGNC:24338	C1GALT1C1	29071	ENSG00000171155	44
HGNC:18420	SETD2	29072	ENSG00000181555	109
HGNC:14477	MRPL18	29074	ENSG00000112110	40
HGNC:25003	LINC00652	29075	ENSG00000179935	4
HGNC:21034	NDUFAF4	29078	ENSG00000123545	33
HGNC:17903	MED4	29079	ENSG00000136146	73
HGNC:25005	CCDC59	29080		26
HGNC:25006	METTL5	29081	ENSG00000138382	7
HGNC:20274	CHMP4A	29082	ENSG00000254505	46
HGNC:25007	GTPBP8	29083	ENSG00000163607	10
HGNC:30033	PHPT1	29085	ENSG00000054148	47
HGNC:25008	BABAM1	29086	ENSG00000105393	58
HGNC:29560	THYN1	29087	ENSG00000151500	19
HGNC:14054	MRPL15	29088	ENSG00000137547	41
HGNC:25009	UBE2T	29089	ENSG00000077152	51
HGNC:25010	TIMM21	29090	ENSG00000075336	17
HGNC:25011	LINC00339	29092	ENSG00000218510	6
HGNC:14480	MRPL22	29093	ENSG00000082515	43
HGNC:25012	LGALSL	29094	ENSG00000119862	16
HGNC:16037	ORMDL2	29095		16
HGNC:25013	CNIH4	29097	ENSG00000143771	25
HGNC:17679	RANGRF	29098		22
HGNC:25014	COMMD9	29099	ENSG00000110442	20
HGNC:25015	TMEM208	29100	ENSG00000168701	7
HGNC:25016	SSU72	29101	ENSG00000160075	25
HGNC:17904	DROSHA	29102	ENSG00000113360	166
HGNC:20325	DNAJC15	29103	ENSG00000120675	27
HGNC:16021	N6AMT1	29104	ENSG00000156239	18
HGNC:29523	CFAP20	29105	ENSG00000070761	28
HGNC:13707	SCG3	29106	ENSG00000104112	30
HGNC:15913	NXT1	29107	ENSG00000132661	33
HGNC:16608	PYCARD	29108	ENSG00000103490	154
HGNC:17905	FHOD1	29109	ENSG00000135723	57
HGNC:11584	TBK1	29110	ENSG00000183735	292
HGNC:13927	C6orf15	29113	ENSG00000204542	16
HGNC:29868	TAGLN3	29114	ENSG00000144834	13
HGNC:30785	SAP30BP	29115		41
HGNC:21155	MYLIP	29116	ENSG00000007944	53
HGNC:14310	BRD7	29117	ENSG00000166164	72
HGNC:18698	DDX25	29118	ENSG00000109832	15
HGNC:2511	CTNNA3	29119	ENSG00000183230	69
HGNC:14351	CLEC2D	29121	ENSG00000069493	27
HGNC:17910	PRSS50	29122	ENSG00000283706	26
HGNC:21316	ANKRD11	29123	ENSG00000167522	41
HGNC:15449	LGALS13	29124	ENSG00000105198	44
HGNC:13231	C11orf21	29125	ENSG00000110665	5
HGNC:17635	CD274	29126	ENSG00000120217	1100
HGNC:9804	RACGAP1	29127	ENSG00000161800	127
HGNC:12556	UHRF1	29128	ENSG00000276043	184
HGNC:14211	BLNK	29760	ENSG00000095585	62
HGNC:12624	USP25	29761	ENSG00000155313	47
HGNC:8572	PACSIN3	29763	ENSG00000165912	44
HGNC:11874	TMOD4	29765	ENSG00000163157	14
HGNC:11873	TMOD3	29766	ENSG00000138594	55
HGNC:11872	TMOD2	29767	ENSG00000128872	21
HGNC:10689	SDHDP6	29768	ENSG00000224183	2
HGNC:10688	SDHDP5	29769		2
HGNC:10687	SDHDP4	29770		1
HGNC:10686	SDHDP3	29771		1
HGNC:30080	POM121L9P	29774	ENSG00000128262	9
HGNC:16422	CARD10	29775	ENSG00000100065	55
HGNC:17369	ABT1	29777	ENSG00000146109	24
HGNC:6841	MAP2K1P1	29778	ENSG00000254013	0
HGNC:2805	DFNA33	29779		1
HGNC:14653	PARVB	29780	ENSG00000188677	54
HGNC:25071	NCAPH2	29781	ENSG00000025770	32
HGNC:15654	CYP2S1	29785	ENSG00000167600	36
HGNC:28833	OLA1	29789	ENSG00000138430	58
HGNC:30863	UQCR10	29796	ENSG00000184076	25
HGNC:35446	POM121L8P	29797	ENSG00000229266	7
HGNC:25077	C2orf27A	29798	ENSG00000197927	6
HGNC:12845	YPEL1	29799	ENSG00000100027	12
HGNC:17916	ZDHHC1	29800	ENSG00000159714	12
HGNC:18474	ZDHHC8	29801	ENSG00000099904	32
HGNC:12710	VPREB3	29802	ENSG00000128218	15
HGNC:17922	REPIN1	29803	ENSG00000214022	35
HGNC:17923	GRHL1	29841	ENSG00000134317	26
HGNC:17925	TFCP2L1	29842	ENSG00000115112	18
HGNC:17927	SENP1	29843	ENSG00000079387	119
HGNC:13630	TFPT	29844	ENSG00000105619	32
HGNC:14323	TRPM5	29850	ENSG00000070985	23
HGNC:5351	ICOS	29851	ENSG00000163600	152
HGNC:12506	UBN1	29855	ENSG00000118900	32
HGNC:20266	ALG5	29880	ENSG00000120697	11
HGNC:7898	NPC1L1	29881	ENSG00000015520	89
HGNC:19989	ANAPC2	29882	ENSG00000176248	92
HGNC:14101	CNOT7	29883	ENSG00000198791	85
HGNC:14972	SNX8	29886	ENSG00000106266	21
HGNC:14974	SNX10	29887	ENSG00000086300	22
HGNC:15721	STRN4	29888	ENSG00000090372	48
HGNC:29925	GNL2	29889	ENSG00000134697	47
HGNC:24303	RBM15B	29890	ENSG00000259956	36
HGNC:17928	PSMC3IP	29893	ENSG00000131470	21
HGNC:2324	CPSF1	29894	ENSG00000071894	66
HGNC:29824	MYLPF	29895	ENSG00000180209	12
HGNC:16645	TRA2A	29896	ENSG00000164548	55
HGNC:29501	GPSM2	29899	ENSG00000121957	55
HGNC:30179	SAC3D1	29901	ENSG00000168061	12
HGNC:30180	FAM216A	29902	ENSG00000204856	7
HGNC:30181	CCDC106	29903	ENSG00000173581	16
HGNC:24615	EEF2K	29904	ENSG00000103319	75
HGNC:17827	ST8SIA5	29906	ENSG00000101638	8
HGNC:14978	SNX15	29907	ENSG00000110025	23
HGNC:30057	GPR171	29909	ENSG00000174946	8
HGNC:19885	HOOK2	29911	ENSG00000095066	32
HGNC:30791	UBIAD1	29914	ENSG00000120942	46
HGNC:24972	HCFC2	29915	ENSG00000111727	17
HGNC:14975	SNX11	29916	ENSG00000002919	12
HGNC:24326	RMC1	29919	ENSG00000141452	13
HGNC:30262	PYCR2	29920	ENSG00000143811	41
HGNC:20461	NME7	29922	ENSG00000143156	36
HGNC:28859	HILPDA	29923	ENSG00000135245	24
HGNC:21604	EPN1	29924	ENSG00000063245	71
HGNC:22932	GMPPB	29925	ENSG00000173540	34
HGNC:22923	GMPPA	29926	ENSG00000144591	27
HGNC:18276	SEC61A1	29927	ENSG00000058262	87
HGNC:17317	TIMM22	29928	ENSG00000177370	18
HGNC:23157	ALG6	29929	ENSG00000088035	26
HGNC:8680	PCDHB1	29930	ENSG00000171815	8
HGNC:6662	LINC00312	29931		20
HGNC:17482	GPR132	29933	ENSG00000183484	24
HGNC:14976	SNX12	29934	ENSG00000147164	20
HGNC:30305	RPA4	29935	ENSG00000204086	21
HGNC:30384	NENF	29937	ENSG00000117691	13
HGNC:21144	DSE	29940	ENSG00000111817	30
HGNC:17999	PKN3	29941	ENSG00000160447	29
HGNC:17930	PURG	29942	ENSG00000172733	8
HGNC:18367	PADI1	29943	ENSG00000142623	25
HGNC:18742	PNMA3	29944	ENSG00000183837	8
HGNC:19990	ANAPC4	29945	ENSG00000053900	87
HGNC:17931	SERTAD3	29946		14
HGNC:2980	DNMT3L	29947	ENSG00000142182	46
HGNC:30093	OSGIN1	29948	ENSG00000140961	28
HGNC:5990	IL19	29949	ENSG00000142224	87
HGNC:17932	SERTAD1	29950		36
HGNC:30552	PDZRN4	29951		16
HGNC:14892	DPP7	29952	ENSG00000176978	26
HGNC:30748	TRHDE	29953	ENSG00000072657	16
HGNC:19743	POMT2	29954	ENSG00000009830	35
HGNC:14076	CERS2	29956	ENSG00000143418	65
HGNC:20662	SLC25A24	29957	ENSG00000085491	30
HGNC:24475	DMGDH	29958	ENSG00000132837	27
HGNC:7993	NRBP1	29959	ENSG00000115216	39
HGNC:16352	MRM2	29960	ENSG00000122687	18
HGNC:16805	PRICKLE4	29964	ENSG00000278224	11
HGNC:13234	CDIP1	29965	ENSG00000089486	14
HGNC:15720	STRN3	29966	ENSG00000196792	51
HGNC:31708	LRP12	29967	ENSG00000147650	18
HGNC:19129	PSAT1	29968	ENSG00000135069	53
HGNC:28870	MDFIC	29969	ENSG00000135272	23
HGNC:15678	SCHIP1	29970	ENSG00000151967	24
HGNC:24086	A1CF	29974	ENSG00000148584	31
HGNC:12509	UBQLN2	29978	ENSG00000188021	93
HGNC:12508	UBQLN1	29979	ENSG00000135018	134
HGNC:2993	DONSON	29980	ENSG00000159147	17
HGNC:19692	NRBF2	29982	ENSG00000148572	32
HGNC:670	RHOD	29984	ENSG00000173156	52
HGNC:17128	SLC39A3	29985	ENSG00000141873	18
HGNC:17127	SLC39A2	29986	ENSG00000165794	40
HGNC:13812	SLC2A8	29988	ENSG00000136856	22
HGNC:23381	OBP2B	29989	ENSG00000171102	11
HGNC:18297	PILRB	29990	ENSG00000121716	21
HGNC:23380	OBP2A	29991	ENSG00000122136	13
HGNC:20396	PILRA	29992	ENSG00000085514	26
HGNC:963	BAZ2B	29994	ENSG00000123636	27
HGNC:6633	LMCD1	29995	ENSG00000071282	23
HGNC:4333	NOP53	29997	ENSG00000105373	76
HGNC:4332	BICRA	29998	ENSG00000063169	19
HGNC:3961	FSCN3	29999	ENSG00000106328	9
HGNC:19998	TNPO2	30000		35
HGNC:13280	ERO1A	30001	ENSG00000197930	78
HGNC:3219	EFEMP2	30008	ENSG00000172638	56
HGNC:11599	TBX21	30009	ENSG00000073861	194
HGNC:20693	NXPH1	30010	ENSG00000122584	30
HGNC:13867	SH3KBP1	30011	ENSG00000147010	137
HGNC:13532	TLX3	30012	ENSG00000164438	34
HGNC:11218	SPANXA1	30014	ENSG00000198021	21
HGNC:10909	SLC40A1	30061	ENSG00000138449	158
HGNC:18662	RAX	30062	ENSG00000134438	16
HGNC:13326	HUNK	30811	ENSG00000142149	18
HGNC:11203	SOX8	30812	ENSG00000005513	27
HGNC:12723	VSX1	30813	ENSG00000100987	46
HGNC:13414	PLA2G2E	30814	ENSG00000188784	16
HGNC:23364	ST6GALNAC6	30815	ENSG00000160408	11
HGNC:13525	ERVW-1	30816	ENSG00000242950	86
HGNC:3337	ADGRE2	30817	ENSG00000127507	39
HGNC:15523	KCNIP3	30818	ENSG00000115041	70
HGNC:15522	KCNIP2	30819	ENSG00000120049	53
HGNC:15521	KCNIP1	30820	ENSG00000182132	37
HGNC:24343	CXXC1	30827	ENSG00000154832	46
HGNC:16736	ZNF354C	30832	ENSG00000177932	8
HGNC:17144	NT5C	30833	ENSG00000125458	21
HGNC:13182	ZNRD1	30834	ENSG00000066379	47
HGNC:1641	CD209	30835	ENSG00000090659	410
HGNC:24013	DNTTIP2	30836	ENSG00000067334	32
HGNC:29846	SOCS7	30837	ENSG00000274211	33
HGNC:3245	EHD4	30844	ENSG00000103966	38
HGNC:3244	EHD3	30845	ENSG00000013016	34
HGNC:3243	EHD2	30846	ENSG00000024422	38
HGNC:1847	CECR9	30847	ENSG00000231004	2
HGNC:2492	CTAG2	30848	ENSG00000126890	32
HGNC:8982	PIK3R4	30849	ENSG00000196455	48
HGNC:29999	CDR2L	30850	ENSG00000109089	8
HGNC:30684	TAX1BP3	30851	ENSG00000213977	36
HGNC:14559	STOML2	30968	ENSG00000165283	94
HGNC:6362	KLK14	43847	ENSG00000129437	37
HGNC:6360	KLK12	43849	ENSG00000186474	27
HGNC:13083	ZBTB21	49854	ENSG00000173276	28
HGNC:13081	SCAPER	49855	ENSG00000140386	17
HGNC:12759	WRAP73	49856	ENSG00000116213	20
HGNC:1230	CRNN	49860	ENSG00000143536	31
HGNC:2042	CLDN20	49861	ENSG00000171217	17
HGNC:17296	RRM2B	50484	ENSG00000048392	77
HGNC:11102	SMARCAL1	50485	ENSG00000138375	69
HGNC:30229	G0S2	50486	ENSG00000123689	31
HGNC:17934	PLA2G3	50487	ENSG00000100078	35
HGNC:17565	MINK1	50488	ENSG00000141503	42
HGNC:17935	CD207	50489	ENSG00000116031	59
HGNC:13273	DUOX2	50506	ENSG00000140279	104
HGNC:7891	NOX4	50507	ENSG00000086991	301
HGNC:7890	NOX3	50508	ENSG00000074771	27
HGNC:14864	COL5A3	50509	ENSG00000080573	19
HGNC:18130	SYCP3	50511	ENSG00000139351	37
HGNC:17936	PODXL2	50512	ENSG00000114631	17
HGNC:23658	DEC1	50514	ENSG00000173077	19
HGNC:17422	CHST11	50515	ENSG00000171310	40
HGNC:9058	PPP1R14BP1	50516		2
HGNC:6002	IL20	50604	ENSG00000162891	71
HGNC:10641	CXCL1P1	50612	ENSG00000250339	1
HGNC:12510	UBQLN3	50613	ENSG00000175520	10
HGNC:4131	GALNT9	50614	ENSG00000182870	10
HGNC:6006	IL21R	50615	ENSG00000103522	55
HGNC:14900	IL22	50616	ENSG00000127318	304
HGNC:866	ATP6V0A4	50617	ENSG00000105929	54
HGNC:6184	ITSN2	50618	ENSG00000198399	57
HGNC:2760	DEF6	50619	ENSG00000023892	28
HGNC:17937	CUZD1	50624	ENSG00000138161	14
HGNC:17806	CYHR1	50626	ENSG00000187954	14
HGNC:15717	GEMIN4	50628		88
HGNC:8015	YBX1P1	50631	ENSG00000224861	2
HGNC:17938	CALY	50632	ENSG00000130643	19
HGNC:31677	ANO7	50636	ENSG00000146205	18
HGNC:2221	MBL3P	50639	ENSG00000219430	3
HGNC:28900	PNPLA8	50640	ENSG00000135241	28
HGNC:684	ARHGEF4	50649	ENSG00000136002	30
HGNC:683	ARHGEF3	50650	ENSG00000163947	36
HGNC:17939	SLC45A1	50651	ENSG00000162426	8
HGNC:8637	PCA3	50652	ENSG00000225937	78
HGNC:13806	NEUROG3	50674	ENSG00000122859	51
HGNC:14423	RDH8	50700	ENSG00000080511	13
HGNC:24891	DCAF8	50717	ENSG00000132716	38
HGNC:6279	KCNK4	50801	ENSG00000182450	30
HGNC:5715	IGK	50802		23
HGNC:17940	MYEF2	50804	ENSG00000104177	42
HGNC:6129	IRX4	50805	ENSG00000113430	12
HGNC:2720	ASAP1	50807	ENSG00000153317	68
HGNC:17376	AK3	50808	ENSG00000147853	24
HGNC:24973	HP1BP3	50809	ENSG00000127483	58
HGNC:24937	HDGFL3	50810	ENSG00000166503	19
HGNC:16758	COPS7A	50813	ENSG00000111652	67
HGNC:13398	NSDHL	50814	ENSG00000147383	45
HGNC:14910	TAS2R3	50831	ENSG00000127362	21
HGNC:14911	TAS2R4	50832	ENSG00000127364	23
HGNC:14921	TAS2R16	50833	ENSG00000128519	30
HGNC:14909	TAS2R1	50834	ENSG00000169777	22
HGNC:14917	TAS2R9	50835	ENSG00000121381	14
HGNC:14915	TAS2R8	50836	ENSG00000121314	17
HGNC:14913	TAS2R7	50837	ENSG00000121377	16
HGNC:14919	TAS2R13	50838	ENSG00000212128	18
HGNC:14918	TAS2R10	50839	ENSG00000121318	16
HGNC:14920	TAS2R14	50840	ENSG00000212127	23
HGNC:2865	DHH	50846	ENSG00000139549	30
HGNC:14685	F11R	50848	ENSG00000158769	140
HGNC:30698	TRAT1	50852	ENSG00000163519	16
HGNC:30906	VILL	50853	ENSG00000136059	8
HGNC:19078	SNHG32	50854	ENSG00000204387	13
HGNC:15943	PARD6A	50855	ENSG00000102981	74
HGNC:13257	CLEC4A	50856	ENSG00000111729	27
HGNC:14022	TTTY1	50858	ENSG00000129845	5
HGNC:13565	SPOCK3	50859	ENSG00000196104	15
HGNC:15926	STMN3	50861	ENSG00000197457	26
HGNC:21159	RNF141	50862	ENSG00000110315	13
HGNC:17941	NTM	50863	ENSG00000182667	32
HGNC:17176	HEBP1	50865	ENSG00000013583	19
HGNC:17104	CDON	50937	ENSG00000064309	29
HGNC:18362	IMPG2	50939	ENSG00000081148	13
HGNC:8773	PDE11A	50940	ENSG00000128655	47
HGNC:5334	IBD5	50941		31
HGNC:6106	FOXP3	50943	ENSG00000049768	906
HGNC:15474	SHANK1	50944	ENSG00000161681	34
